"NPI","Provider Other Organization Name","Provider Other Organization Name Type Code","Created Date"
"1821249616","Lincoln Surgery Center","3","06/02/2026"
"1821513284","Walgreens #18409","3","08/28/2019"
"1821513748","Rite Aid #19902","3","01/31/2018"
"1821513748","Walgreens #19902","3","01/14/2026"
"1831613967","Walgreens #19330","3","10/29/2019"
"1831614460","Walgreens #17450","3","09/24/2019"
"1831770700","St. Christopher's Pediatric Associates Neurology - Broadcasting Rd","3","04/21/2021"
"1831770700","St. Christopher's Pediatric Associates Neurology - Broadcasting Rd","3","05/06/2022"
"1841205093","WALGREENS #15533","3","04/29/2022"
"1841205093","WALGREENS #15533","3","11/20/2015"
"1871887430","NiteOwl","3","06/02/2026"
"1871912485","South Denver Endoscopy Center","3","07/11/2019"
"1881210813","St. Christopher's Pediatric Associates Cardiology - Phoenixville","3","06/25/2020"
"1881210813","St. Christopher's Pediatric Associates Cardiology - Phoenixville","3","11/20/2021"
"1881238251","St. Christopher's Pediatric Associates Pulmonary - E. Erie Avenue","3","05/03/2022"
"1881238251","St. Christopher's Pediatric Associates Pulmonary - E. Erie Avenue","3","06/15/2020"
"1891219770","Walgreens #17147","3","09/24/2019"
"1891219960","Walgreens #19606","3","09/24/2019"
"1891745956","North Metro Surgery Center","3","12/20/2021"
"1902320187","Walgreens #19796","3","10/18/2019"
"1902321219","Walgreens #18414","3","06/28/2019"
"1912422239","Walgreens #19078","3","08/28/2019"
"1912422288","Walgreens #19251","3","09/27/2019"
"1922523562","Walgreens #17484","3","08/16/2019"
"1922642354","St. Christopher's Pediatric Associates Immunology Specialist - E. Erie","3","12/17/2019"
"1932624939","Walgreens #19908","3","05/31/2019"
"1932780822","St Christopher's Pediatric Associates Gastroenterology Broadcasting Rd","3","04/21/2021"
"1932780822","St Christopher's Pediatric Associates Gastroenterology Broadcasting Rd","3","05/05/2021"
"1962102814","Spectrum Psychiatry","3","03/08/2023"
"1962926683","Walgreens #17156","3","08/28/2019"
"1962927293","Rite Aid #19188","3","01/24/2018"
"1962927293","Walgreens #19188","3","06/07/2019"
"1982128088","Walgreens #19692","3","09/17/2019"
"1992229025","Walgreens #19821","3","08/16/2019"
"1992240659","Walgreens Specialty Pharmacy #16537","3","12/04/2024"
"1003450420","St. Christopher's Pediatric Associates Immunology HIV - E. Erie Avenue","3","12/17/2019"
"1003451345","St. Christopher's Pediatric Associates Infectious Disease - Jenkintown","3","01/20/2020"
"1003451345","St. Christopher's Pediatric Associates Infectious Disease - Jenkintown","3","11/11/2019"
"1013551423","St. Christopher's Pediatric Associates Plastic Surgery - Jenkintown","3","01/20/2020"
"1013551423","St. Christopher's Pediatric Associates Plastic Surgery - Jenkintown","3","10/30/2019"
"1023332749","Skagit Regional Clinics","3","03/14/2024"
"1023332749","Skagit Regional Health","3","03/14/2024"
"1023332749","Skagit Regional Health","5","03/14/2024"
"1033753405","St. Christopher's Pediatric Associates Radiology - E. Erie Avenue","3","10/29/2019"
"1033753405","St. Christopher's Pediatric Associates Radiology - E. Erie Avenue","3","12/17/2019"
"1033753439","St. Christopher's Pediatric Associates Gastroenterology - Jenkintown","3","01/20/2020"
"1033753439","St. Christopher's Pediatric Associates Gastroenterology - Jenkintown","3","10/30/2019"
"1083258214","St. Christopher's Pediatric Associates Orthopedics - Jenkintown","3","01/20/2020"
"1083258214","St. Christopher's Pediatric Associates Orthopedics - Jenkintown","3","10/31/2019"
"1083258495","ST. CHRISTOPHER'S PEDIATRIC ASSOCIATES OPHTHALMOLOGY - E. ERIE AVENUE","3","10/30/2019"
"1083258495","ST. CHRISTOPHER'S PEDIATRIC ASSOCIATES OPHTHALMOLOGY - E. ERIE AVENUE","3","12/17/2019"
"1093647976","Pioneer Point Recovery","3","06/02/2026"
"1104464742","St. Christopher's Pediatric Associates Developmental - Jenkintown","3","12/18/2019"
"1134763519","St. Christophers Pediatric Associates Rheumatology - Yardley","3","10/29/2019"
"1134763519","St. Christophers Pediatric Associates Rheumatology - Yardley","3","11/26/2021"
"1134763535","St. Christopher's Pediatric Associates Gastroenterology - E. Erie Ave","3","10/30/2019"
"1134763535","St. Christopher's Pediatric Associates Gastroenterology - E. Erie Ave","3","11/26/2021"
"1134763568","ST. CHRISTOPHER'S PEDIATRIC ASSOCIATES INFECTIOUS DISEASE - E. ERIE AV","3","10/29/2019"
"1134763568","ST. CHRISTOPHER'S PEDIATRIC ASSOCIATES INFECTIOUS DISEASE - E. ERIE AV","3","12/17/2019"
"1144852567","St. Christopher's Pediatric Associates Developmental - E. Erie Avenue","3","02/05/2020"
"1144852567","St. Christopher's Pediatric Associates Developmental - E. Erie Avenue","3","11/20/2021"
"1144864216","St. Christopher's Pediatric Associates Rheumatology - Jenkintown","3","01/20/2020"
"1144864216","St. Christopher's Pediatric Associates Rheumatology - Jenkintown","3","10/29/2019"
"1144864547","St. Christopher's Pediatric Associates Emergency Medicine - E. Erie A","3","10/30/2019"
"1144864547","St. Christopher's Pediatric Associates Emergency Medicine - E. Erie A","3","12/17/2019"
"1154094043","Grace and Glory Home Care LLC","3","04/09/2026"
"1154183994","The RIS Foundation","3","01/26/2024"
"1184241119","St. Christopher's Pediatric Associates Cardiology - Pottstown","3","05/03/2022"
"1184241119","St. Christopher's Pediatric Associates Cardiology - Pottstown","3","06/25/2020"
"1194317651","We Care Psychiatry, LLC","3","02/06/2021"
"1194317651","We Care Psychiatry, LLC","3","04/05/2021"
"1194654533","Vital Path Healthcare & Weight Services","3","05/13/2026"
"1205646775","Moon Rising, LLC","3","01/08/2025"
"1225960107","LAKE SACAJAWEA COUNSELING","3","06/02/2026"
"1225960107","LAKE SACAJAWEA MIND AND FAMILY","3","06/02/2026"
"1245874460","St. Christopher's Pediatric Associates Endocrinology - Newtown Yardley","3","11/06/2025"
"1245874460","St. Christopher's Pediatric Associates Endocrinology - Yardley","3","11/06/2025"
"1245874460","St. Christopher's Pediatric Associates Endocrinology - Yardley","3","11/26/2021"
"1275177685","St. Christopher's Pediatric Associates Plastic Surgery - Yardley","3","10/30/2019"
"1285278416","St. Christopher's Pediatric Associates Orthopedics - E. Erie Avenue","3","10/31/2019"
"1285278416","St. Christopher's Pediatric Associates Orthopedics - E. Erie Avenue","3","12/17/2019"
"1285523092","New Beginnings Home Service","3","06/29/2025"
"1295379295","St. Christopher's Pediatric Associates Pulmonary - Jenkintown","3","06/15/2020"
"1295379295","St. Christopher's Pediatric Associates Pulmonary - Jenkintown","3","11/06/2025"
"1295379501","St. Christopher's Pediatric Associates Cardiology - Jenkintown","3","01/20/2020"
"1295379501","St. Christopher's Pediatric Associates Cardiology - Jenkintown","3","10/30/2019"
"1306778204","Skagit Regional Clinics","3","06/02/2026"
"1306778204","Skagit Regional Health","3","06/02/2026"
"1306778204","Skagit Regional Health - LaVenture Internal Medicine","3","06/02/2026"
"1306778204","Skagit Regional Health","5","06/02/2026"
"1336783554","St. Christopher's Pediatric Associates Child Protection - Newtown Yardley","3","11/06/2025"
"1336783554","St. Christopher's Pediatric Associates Child Protection - Yardley","3","11/06/2025"
"1336783554","St. Christopher's Pediatric Associates Child Protection - Yardley","3","12/18/2019"
"1346884574","St. Christopher's Pediatric Associates Ambulatory Medicine - Front St","3","12/18/2019"
"1346884707","St. Christopher's Pediatric Associates Pathology - E. Erie Avenue","3","10/29/2019"
"1346884707","St. Christopher's Pediatric Associates Pathology - E. Erie Avenue","3","12/17/2019"
"1366068488","St. Christopher's Pediatric Associates Allergy - E. Erie Avenue","3","06/15/2020"
"1366068488","St. Christopher's Pediatric Associates Allergy - E. Erie Avenue","3","11/20/2021"
"1396389805","St. Christophers Pediatric Associates Genetics - E. Erie Avenue","3","10/29/2019"
"1396389805","St. Christophers Pediatric Associates Genetics - E. Erie Avenue","3","12/17/2019"
"1417591637","St. Christopher's Pediatric Associates General Surgery - E. Erie Ave","3","10/31/2019"
"1417591637","St. Christopher's Pediatric Associates General Surgery - E. Erie Ave","3","12/17/2019"
"1427692649","St. Christopher's Pediatric Associates Endocrinology - Brodhead Road","3","10/31/2019"
"1427692649","St. Christopher's Pediatric Associates Endocrinology - Brodhead Road","3","12/16/2019"
"1437793833","St. Christopher's Pediatric Associates Cardiothoracic Surgery-N. Broad","3","10/30/2019"
"1457283343","BAY AREA PREMIER TRANSPORTATION","3","06/02/2026"
"1477485373","Skagit Regional Clinics","3","06/02/2026"
"1477485373","Skagit Regional Health","3","06/02/2026"
"1477485373","Skagit Regional Health - Smokey Point","3","06/02/2026"
"1477485373","Skagit Regional Health","5","06/02/2026"
"1508466913","St. Christopher's Pediatric Associates Special Needs Specialists","3","10/21/2020"
"1508466913","St. Christopher's Pediatric Associates Special Needs Specialists","3","11/26/2021"
"1518501733","St. Christopher's Pediatric Associates Critical Care - E. Erie Avenue","3","10/31/2019"
"1518501733","St. Christopher's Pediatric Associates Critical Care - E. Erie Avenue","3","12/17/2019"
"1538703608","St. Christopher's Pediatric Associates Neurology - Jenkintown","3","12/18/2019"
"1548804966","St. Christopher's Pediatric Associates Immunology PCP- E. Erie Avenue","3","10/29/2019"
"1548804966","St. Christopher's Pediatric Associates Immunology PCP- E. Erie Avenue","3","12/17/2019"
"1548805047","St. Christopher's Pediatric Urgent Care Center","3","11/08/2019"
"1548805047","St. Christopher's Pediatric Urgent Care Center","3","12/27/2019"
"1568006070","St. Christopher's Pediatric Associates Oncology - E. Erie Avenue","3","12/17/2019"
"1568006963","St. Christopher's Pediatric Associates Plastic Surgery - E. Erie Ave","3","10/30/2019"
"1568006963","St. Christopher's Pediatric Associates Plastic Surgery - E. Erie Ave","3","12/17/2019"
"1568394468","Atlantic Psychological","3","06/02/2026"
"1578107926","ST. CHRISTOPHER'S PEDIATRIC ASSOCIATES NEUROLOGY - E. ERIE AVENUE","3","10/29/2019"
"1578107926","ST. CHRISTOPHER'S PEDIATRIC ASSOCIATES NEUROLOGY - E. ERIE AVENUE","3","11/06/2019"
"1578142790","We Care Psychiatry, LLC","3","02/06/2021"
"1578142790","We Care Psychiatry, LLC","3","06/18/2023"
"1629612023","St. Christopher's Pediatric Associates Cardiology - Newtown Yardley","3","11/06/2025"
"1629612023","St. Christopher's Pediatric Associates Cardiology - Yardley","3","11/06/2025"
"1629612023","St. Christopher's Pediatric Associates Cardiology - Yardley","3","11/20/2021"
"1639713076","ST. CHRISTOPHER'S PEDIATRIC ASSOCIATES NEONATOLOGY - E. ERIE AVENUE","3","10/29/2019"
"1639713076","ST. CHRISTOPHER'S PEDIATRIC ASSOCIATES NEONATOLOGY - E. ERIE AVENUE","3","12/17/2019"
"1679405575","New Avenue Dental","3","06/02/2026"
"1699319038","ST. CHRISTOPHER'S PEDIATRIC ASSOCIATES NEPHROLOGY - E. ERIE AVENUE","3","10/29/2019"
"1699319038","ST. CHRISTOPHER'S PEDIATRIC ASSOCIATES NEPHROLOGY - E. ERIE AVENUE","3","12/17/2019"
"1730723149","ST. CHRISTOPHER'S PEDIATRIC ASSOCIATES GENERAL SURGERY - YARDLEY","3","10/30/2019"
"1730723149","ST. CHRISTOPHER'S PEDIATRIC ASSOCIATES GENERAL SURGERY - YARDLEY","3","11/26/2021"
"1750213658","Skagit Regional Clinics","3","06/02/2026"
"1750213658","Skagit Regional Health","3","06/02/2026"
"1750213658","Skagit Regional Health - Stanwood","3","06/02/2026"
"1750213658","Skagit Regional Health","5","06/02/2026"
"1750925129","St. Christopher's Pediatric Associates Rheumatology - E Erie Avenue","3","10/29/2019"
"1750925129","St. Christopher's Pediatric Associates Rheumatology - E Erie Avenue","3","11/07/2019"
"1760026991","St. Christopher's Pediatric Associates Neprhology - Jenkintown","3","11/12/2019"
"1780228908","St. Christopher's Pediatric Associates Pulmonary - Yardley","3","12/18/2019"
"1790119204","Cimarron Home Health","3","09/03/2013"
"1790119204","Cimarron Home Health","3","11/15/2023"
"1790329936","St. Christopher's Pediatric Associates Otolaryngology - E. Erie Aven","3","10/31/2019"
"1790329936","St. Christopher's Pediatric Associates Otolaryngology - E. Erie Aven","3","12/17/2019"
"1811532518","St. Christopher's Pediatric Associates - Heacock Rd","3","12/18/2019"
"1861036279","St. Christopher's Pediatrics Associates Child Protection PCA - Hunting","3","12/17/2019"
"1871137091","St. Christopher's Pediatric Associates Developemental Medicine - Yardl","3","12/18/2019"
"1871137273","St. Christopher's Pediatric Associates Endocrinology - E. Erie Avenue","3","10/30/2019"
"1871137273","St. Christopher's Pediatric Associates Endocrinology - E. Erie Avenue","3","12/17/2019"
"1891339297","St. Christopher's Pediatric Associates Hematology - E. Erie Avenue","3","12/17/2019"
"1902440423","St. Christopher's Pediatric Associates Primary Peds - E. Erie Avenue","3","12/17/2019"
"1952949562","St. Christopher's Pediatric Associates Immunology - Jenkintown","3","12/18/2019"
"1962046474","St. Christophers Pediatric Associates Gastroenterology - Yardley","3","10/29/2019"
"1962046474","St. Christophers Pediatric Associates Gastroenterology - Yardley","3","11/26/2021"
"1962334862","Skagit Regional Clinics","3","06/02/2026"
"1962334862","Skagit Regional Health","3","06/02/2026"
"1962334862","Skagit Regional Health - La Venture Orthopedics","3","06/02/2026"
"1962334862","Skagit Regional Health","5","06/02/2026"
"1972147197","St. Christopher's Pediatric Associates Endocrinology - Jenkintown","3","10/31/2019"
"1972147197","St. Christopher's Pediatric Associates Endocrinology - Jenkintown","3","12/18/2019"
"1972147304","St. Christopher's Pediatric Associates Specials Needs - E. Erie Avenue","3","12/17/2019"
"1982248118","St. Christopher's Pediatric Associates Orthopedics - Yardley","3","10/31/2019"
"1982248118","St. Christopher's Pediatric Associates Orthopedics - Yardley","3","11/26/2021"
"1992470421","Anne K. Matsushima, O.D., Inc.","3","07/22/2021"
"1992470421","Anne K. Matsushima, O.D., Inc.","3","08/25/2025"
"1003748906","Nexus Dental","3","06/02/2026"
"1013507565","St Christophers Pediatric Associates Occupational Therapy E Erie Avenu","3","11/06/2025"
"1013507565","St Christophers Pediatric Associates Occupational Therapy E Erie Avenu","3","11/26/2021"
"1013507565","St. Christopher's Pediatric Associates Occupational Therapy Jenkintown","3","11/06/2025"
"1043142953","Your Care Connection","3","06/03/2026"
"1043858954","St. Christopher's Pediatric Associates - Sleep Medicine","3","10/31/2023"
"1073955944","CarePlus Foot and Ankle Specialists","3","01/24/2020"
"1073955944","CarePlus Foot and Ankle Specialists","3","07/21/2013"
"1134050065","C3 Wellness Spa","3","05/28/2026"
"1134719685","St Christophers Pediatric Associates Physical Therapy E Erie Avenue","3","01/19/2021"
"1134719685","St Christophers Pediatric Associates Physical Therapy E Erie Avenue","3","11/26/2021"
"1174167480","St. Christopher's Pediatric Associates Child Protection Program","3","12/18/2019"
"1184269888","St Christopher's Pediatric Associates- Roosevelt Blvd","3","11/18/2019"
"1184269888","St Christopher's Pediatric Associates- Roosevelt Blvd","3","11/20/2021"
"1205721354","Care Medical Resources","3","06/10/2025"
"1235024159","Rising Tide Mental Wellness","3","06/11/2025"
"1235061151","Anchored Psychiatric Care","3","06/02/2026"
"1255759049","WALGREENS #16049","3","02/11/2019"
"1255759049","WALGREENS #16049","3","03/31/2014"
"1326562000","Walgreens #19132","3","02/01/2019"
"1336018167","Inland Empire Walk-In Clinic, A Medical Corporation","3","06/03/2026"
"1376336461","What'z Nex Community Health Worker Services","3","06/03/2026"
"1376336461","What'z Nex Mobile Notary & Pro Tax Service","3","06/03/2026"
"1376401034","Healing On The Go","3","03/02/2026"
"1407787450","E-Line Orthodontic Studio","3","06/03/2026"
"1427980341","White Cedar Acupuncture","3","06/03/2026"
"1457213050","Affordable Primary Care, PLLC","3","12/09/2025"
"1457213050","Affordable Primary Care, PLLC","5","12/09/2025"
"1548850092","St Christophers Pediatric Associates Speech Therapy E Erie Avenue","3","11/06/2025"
"1548850092","St Christophers Pediatric Associates Speech Therapy E Erie Avenue","3","11/26/2021"
"1548850092","St. Christopher's Pediatric Associates Speech Therapy Jenkintown","3","11/06/2025"
"1548867476","St. Christopher's Pediatric Associates Special Needs - Dietitians","3","05/04/2022"
"1548867476","St. Christopher's Pediatric Associates Special Needs - Dietitians","3","10/05/2020"
"1629466396","WALGREENS #15953","3","01/05/2015"
"1629466396","WALGREENS #15953","3","05/04/2022"
"1639001530","Skagit Regional Clinics","3","06/02/2026"
"1639001530","Skagit Regional Health","3","06/02/2026"
"1639001530","Skagit Regional Health - Riverbend","3","06/02/2026"
"1639001530","Skagit Regional Health","5","06/02/2026"
"1649691007","WALGREENS #15949","3","01/02/2014"
"1649691007","WALGREENS #15949","3","02/11/2019"
"1679405583","Inland Empire Wound Care Specialists, A Medical Corporation","3","06/03/2026"
"1699047951","Walgreens Specialty Pharmacy #15298","3","11/26/2024"
"1720626351","St. Christopher's Pediatric Associates Grow Clinic","3","01/02/2020"
"1740526201","WALGREENS #15360","3","01/02/2013"
"1740526201","WALGREENS #15360","3","02/11/2019"
"1780427906","Hands 2 Heart","3","11/08/2025"
"1821920729","Skagit Regional Clinics","3","06/02/2026"
"1821920729","Skagit Regional Health","3","06/02/2026"
"1821920729","Skagit Regional Health - Station Square","3","06/02/2026"
"1821920729","Skagit Regional Health","5","06/02/2026"
"1831614585","Walgreens #17712","3","02/20/2020"
"1871359802","Brandywine Pediatric Dentistry of Middletown","3","02/26/2024"
"1972299741","St. Christopher's Pediatric Associates - Registered Dieticians","3","04/10/2023"
"1972299741","St. Christopher's Pediatric Associates - Registered Dieticians","3","06/14/2023"
"1982886644","WALGREENS #10071","3","02/11/2019"
"1982886644","WALGREENS #10071","3","02/20/2008"
"1003440363","Alliance and Salem Foot and Ankle Clinics","4","06/03/2026"
